Date,Close,High,Low,Open,Volume
2020-01-02,101.2451171875,101.61893658134876,100.75915316877843,100.93110507816523,3293436
2020-01-03,100.43766784667969,100.8264390490049,99.85450507678297,99.86198098710393,2482890
2020-01-06,100.25823974609375,100.3629024965166,99.58536004781601,99.7498420170132,2537073
2020-01-07,100.32551574707031,100.90120263220643,99.73488897344669,99.95170231519863,3232977
2020-01-08,101.16288757324219,101.57409253253114,100.12367025752785,100.56477886243428,4545916
2020-01-09,102.23199462890625,102.26938014725263,101.162873812997,101.48435585888585,3902208
2020-01-10,102.19461822509766,103.07683539359395,101.91052167221717,102.42638936700784,3405148
2020-01-13,102.12733459472656,102.15725017338397,100.98345451092118,101.28998477998849,3693426
2020-01-14,101.54417419433594,102.53106606980778,101.34231862549426,101.88808997522892,3850326
2020-01-15,102.14229583740234,103.21888672517484,101.46193421364252,101.67875353986176,4232011
2020-01-16,103.15908813476562,103.31608825120178,102.4338829150126,102.66564215050875,4519661
2020-01-17,103.40579223632812,103.42074405740867,101.79837004121569,102.08246657456415,5881972
2020-01-21,104.04874420166016,104.18332250850162,102.8749488204689,103.03196082272285,7577329
2020-01-22,107.57762145996094,108.99814019655126,106.57578959207137,107.15147657852219,17228038
2020-01-23,106.81501770019531,107.96637947144215,106.27671636568688,107.80936745753287,5918059
2020-01-24,105.08796691894531,107.60002782891554,105.01320781825054,107.20378669600717,5836889
2020-01-27,103.63754272460938,104.72162722521053,103.24877154353324,103.54783180566123,4358264
2020-01-28,104.3328628540039,105.02069442077227,103.73475415511886,104.29548926413682,3610374
2020-01-29,102.9422607421875,104.35529747810182,102.87497157388407,104.04876721469006,3194275
2020-01-30,102.25443267822266,102.40395089233564,100.90868522147717,102.24695080110781,5290563
2020-01-31,107.4580078125,107.69724893041622,105.2599464805871,106.83746534878624,19868352
2020-02-03,109.35700988769531,110.1121187755539,107.58510535611947,107.84678017915756,9295488
2020-02-04,111.48028564453125,111.6821412115456,109.81305603279617,110.4859238332694,5879566
2020-02-05,116.87824249267578,117.70812243191179,112.25784243584839,112.30269790836425,15048593
2020-02-06,117.19970703125,118.68751474215803,116.1978752979044,117.24457442985616,8786923
2020-02-07,115.89279174804688,117.50189103239607,115.52261680159528,116.75399319263516,6718876
2020-02-10,116.66332244873047,116.67087039409772,114.51030117627421,115.56036988887554,5480831
2020-02-11,115.94569396972656,117.26015827150736,115.37910351131198,117.18461850385043,4011515
2020-02-12,117.32815551757812,117.54723894005345,115.97591524071477,116.14966274307413,4641939
2020-02-13,116.57266235351562,116.96549311921703,115.89276851630353,116.61799825526631,3996452
2020-02-14,113.84553527832031,116.76155064568738,113.14297336474898,116.65578293260563,6379763
2020-02-18,114.147705078125,114.35922844450526,113.04476439430418,113.15808005281423,3496778
2020-02-19,113.96639251708984,114.74450619865019,113.5509058069388,114.48009898814198,2858613
2020-02-20,114.23837280273438,114.54054389401739,112.9465645597321,113.92864170689309,3013003
2020-02-21,113.19584655761719,114.10238390439835,112.44040077820338,114.10238390439835,3699597
2020-02-24,110.61979675292969,111.84362539138561,109.82658699126011,109.92479471796183,5703210
2020-02-25,107.05408477783203,111.1032688543194,106.71413779397888,110.6802221112013,6497229
2020-02-26,105.57341766357422,108.82939237457761,105.46010199311917,107.95307085797809,5656663
2020-02-27,100.55725860595703,104.77264231477456,100.48171884886914,103.67724952117183,8808471
2020-02-28,98.32112884521484,99.03125068832102,95.45799763508988,98.19270524811961,13607832
2020-03-02,101.45623779296875,101.56200551221168,96.65916772499756,98.7744135930446,8923844
2020-03-03,97.37684631347656,102.8160406487006,96.54585468955882,101.59222418404217,8259321
2020-03-04,101.39579010009766,101.44111394806204,97.4523681500531,99.40142021544861,5226234
2020-03-05,97.86788940429688,99.93780554023341,97.03689774213585,98.58555936306743,5696725
2020-03-06,96.49297332763672,96.94624204594156,94.06799623495199,95.7148655446288,8570192
2020-03-09,88.99896240234375,92.47400842004583,88.59857152801051,90.77425529145644,11252345
2020-03-10,94.2568588256836,94.33995859409256,87.45029810831785,92.75352710412253,11935592
2020-03-11,89.11982727050781,92.60242707757291,87.91866676932176,91.41638055639324,8835039
2020-03-12,77.66728210449219,82.94784261574738,77.2668972837771,82.83452695329935,13088284
