Date,Open,High,Low,Close,Volume
2024-07-26,6.151026086272804,6.151026086272804,6.151026086272804,6.151026086272804,31928785.69934512
2024-07-27,6.790778219362015,6.790778219362015,6.790778219362015,6.790778219362015,112990264.89707123
2024-07-28,6.504123385677651,6.504123385677651,6.504123385677651,6.504123385677651,87033286.62648517
2024-07-29,6.272841208225196,6.272841208225196,6.272841208225196,6.272841208225196,52403106.25047658
2024-07-30,6.171290707733965,6.171290707733965,6.171290707733965,6.171290707733965,72803262.85076217
2024-07-31,6.018259280296266,6.018259280296266,6.018259280296266,6.018259280296266,63805585.320064634
2024-08-01,5.759027073546526,5.759027073546526,5.759027073546526,5.759027073546526,79776247.74775942
2024-08-02,5.637821555830412,5.637821555830412,5.637821555830412,5.637821555830412,153689053.51415363
2024-08-03,4.933482517783817,4.933482517783817,4.933482517783817,4.933482517783817,107171709.79342619
2024-08-04,4.942622748083226,4.942622748083226,4.942622748083226,4.942622748083226,129959167.91386381
2024-08-05,4.542570244420254,4.542570244420254,4.542570244420254,4.542570244420254,114217732.47267157
2024-08-06,4.152049006453142,4.152049006453142,4.152049006453142,4.152049006453142,333341546.8558512
2024-08-07,4.6608261579900905,4.6608261579900905,4.6608261579900905,4.6608261579900905,177170537.26519722
2024-08-08,4.37438680385971,4.37438680385971,4.37438680385971,4.37438680385971,141263969.66069755
2024-08-09,5.042087447309424,5.042087447309424,5.042087447309424,5.042087447309424,156099062.87513068
2024-08-10,4.857095967003095,4.857095967003095,4.857095967003095,4.857095967003095,110134260.23969686
2024-08-11,4.897513428920073,4.897513428920073,4.897513428920073,4.897513428920073,57883356.296598814
2024-08-12,4.489538541965915,4.489538541965915,4.489538541965915,4.489538541965915,86824791.78712921
2024-08-13,4.708064837731713,4.708064837731713,4.708064837731713,4.708064837731713,86200962.50441758
2024-08-14,4.832144262126734,4.832144262126734,4.832144262126734,4.832144262126734,79795739.92283352
2024-08-15,4.70503883317973,4.70503883317973,4.70503883317973,4.70503883317973,87575705.29751723
2024-08-16,4.549371997738767,4.549371997738767,4.549371997738767,4.549371997738767,82777925.55007872
2024-08-17,4.4864706836145585,4.4864706836145585,4.4864706836145585,4.4864706836145585,67757944.85125308
2024-08-18,4.519941758037309,4.519941758037309,4.519941758037309,4.519941758037309,48421309.01905459
2024-08-19,4.489092099324193,4.489092099324193,4.489092099324193,4.489092099324193,56448244.79411181
2024-08-20,4.5946032023593455,4.5946032023593455,4.5946032023593455,4.5946032023593455,67383378.28902647
2024-08-21,4.497218288408293,4.497218288408293,4.497218288408293,4.497218288408293,78675029.63811092
2024-08-22,4.786301053119601,4.786301053119601,4.786301053119601,4.786301053119601,69519574.05227003
2024-08-23,5.045869391050009,5.045869391050009,5.045869391050009,5.045869391050009,104916982.134546
2024-08-24,5.590796478328794,5.590796478328794,5.590796478328794,5.590796478328794,150491821.92199418
2024-08-25,6.183703210149497,6.183703210149497,6.183703210149497,6.183703210149497,181403521.46962067
2024-08-26,6.336427520485652,6.336427520485652,6.336427520485652,6.336427520485652,189055065.3640862
2024-08-27,6.15722121276256,6.15722121276256,6.15722121276256,6.15722121276256,163993910.55214882
2024-08-28,5.724067317776992,5.724067317776992,5.724067317776992,5.724067317776992,231519039.09416822
2024-08-29,5.545179662215089,5.545179662215089,5.545179662215089,5.545179662215089,242108065.51203656
2024-08-30,5.236351124131431,5.236351124131431,5.236351124131431,5.236351124131431,172624007.87485388
2024-08-31,5.2541780298578225,5.2541780298578225,5.2541780298578225,5.2541780298578225,117556791.29069425
2024-09-01,5.0026842019410545,5.0026842019410545,5.0026842019410545,5.0026842019410545,69048985.79966316
2024-09-02,4.84825236366648,4.84825236366648,4.84825236366648,4.84825236366648,113933891.27770329
2024-09-03,5.087794326809908,5.087794326809908,5.087794326809908,5.087794326809908,114795218.85889655
2024-09-04,4.711783601528878,4.711783601528878,4.711783601528878,4.711783601528878,89314564.3826517
2024-09-05,4.9211084918527686,4.9211084918527686,4.9211084918527686,4.9211084918527686,107370874.07751276
2024-09-06,4.680119785550038,4.680119785550038,4.680119785550038,4.680119785550038,93249406.84908931
2024-09-07,4.679547979407662,4.679547979407662,4.679547979407662,4.679547979407662,129234425.48929557
2024-09-08,4.720004029601893,4.720004029601893,4.720004029601893,4.720004029601893,83881609.85426863
2024-09-09,4.866551518836977,4.866551518836977,4.866551518836977,4.866551518836977,89505014.32063079
2024-09-10,5.162043945172925,5.162043945172925,5.162043945172925,5.162043945172925,160049561.1568403
2024-09-11,5.265022712666369,5.265022712666369,5.265022712666369,5.265022712666369,144827857.637349
2024-09-12,5.093343739625133,5.093343739625133,5.093343739625133,5.093343739625133,146710463.45026726
2024-09-13,5.242080442545622,5.242080442545622,5.242080442545622,5.242080442545622,119443214.59562577
2024-09-14,5.236802852315782,5.236802852315782,5.236802852315782,5.236802852315782,126624043.38165666
2024-09-15,5.237368178723787,5.237368178723787,5.237368178723787,5.237368178723787,93728650.23931023
2024-09-16,4.955383426600267,4.955383426600267,4.955383426600267,4.955383426600267,201432218.05066356
2024-09-17,4.743086165079055,4.743086165079055,4.743086165079055,4.743086165079055,254652533.11988306
2024-09-18,4.757940813195434,4.757940813195434,4.757940813195434,4.757940813195434,306749572.12417734
2024-09-19,4.96034892581921,4.96034892581921,4.96034892581921,4.96034892581921,288318961.16980195
2024-09-20,5.1289092594720636,5.1289092594720636,5.1289092594720636,5.1289092594720636,364874347.1733147
2024-09-21,5.2670744571497154,5.2670744571497154,5.2670744571497154,5.2670744571497154,348986187.40750754
2024-09-22,5.619474982219764,5.619474982219764,5.619474982219764,5.619474982219764,250462659.30415893
2024-09-23,5.629423704586097,5.629423704586097,5.629423704586097,5.629423704586097,358958228.783982
2024-09-24,6.2298226205739695,6.2298226205739695,6.2298226205739695,6.2298226205739695,597199197.2385882
2024-09-25,6.267233509662365,6.267233509662365,6.267233509662365,6.267233509662365,393063909.71014374
2024-09-26,5.915317834700219,5.915317834700219,5.915317834700219,5.915317834700219,391089287.57519567
2024-09-27,6.319501051002393,6.319501051002393,6.319501051002393,6.319501051002393,454066598.40529525
2024-09-28,6.710240029849609,6.710240029849609,6.710240029849609,6.710240029849609,457642265.3351994
2024-09-29,6.530837470907749,6.530837470907749,6.530837470907749,6.530837470907749,279588928.44820386
2024-09-30,6.675109674716666,6.675109674716666,6.675109674716666,6.675109674716666,295459541.74456143
2024-10-01,6.4343676413864195,6.4343676413864195,6.4343676413864195,6.4343676413864195,463646539.32636863
2024-10-02,5.816630475674469,5.816630475674469,5.816630475674469,5.816630475674469,656611271.2407776
2024-10-03,5.4320093700295775,5.4320093700295775,5.4320093700295775,5.4320093700295775,514301114.26608586
2024-10-04,5.2338393213551,5.2338393213551,5.2338393213551,5.2338393213551,369750333.2260431
2024-10-05,5.683032816615128,5.683032816615128,5.683032816615128,5.683032816615128,402070179.2792097
2024-10-06,5.44508845328759,5.44508845328759,5.44508845328759,5.44508845328759,86762675.91078134
2024-10-07,5.435932951723071,5.435932951723071,5.435932951723071,5.435932951723071,130555292.25337781
2024-10-08,5.258901633333898,5.258901633333898,5.258901633333898,5.258901633333898,191697973.76858297
2024-10-09,5.348267208866151,5.348267208866151,5.348267208866151,5.348267208866151,117071140.95305839
2024-10-10,5.069854332518898,5.069854332518898,5.069854332518898,5.069854332518898,109485585.07599069
2024-10-11,5.075558303062525,5.075558303062525,5.075558303062525,5.075558303062525,108298900.41481552
2024-10-12,5.375988210650867,5.375988210650867,5.375988210650867,5.375988210650867,100347154.01909097
2024-10-13,5.448020894376003,5.448020894376003,5.448020894376003,5.448020894376003,99380020.07047772
2024-10-14,5.373328046541768,5.373328046541768,5.373328046541768,5.373328046541768,94803571.60896738
2024-10-15,5.580947460205038,5.580947460205038,5.580947460205038,5.580947460205038,162685824.92594486
2024-10-16,5.469845254883094,5.469845254883094,5.469845254883094,5.469845254883094,174663578.35334757
2024-10-17,5.3765253200435525,5.3765253200435525,5.3765253200435525,5.3765253200435525,125423207.78849861
2024-10-18,5.2090000656574,5.2090000656574,5.2090000656574,5.2090000656574,95038702.05117147
2024-10-19,5.413927614882761,5.413927614882761,5.413927614882761,5.413927614882761,87796668.20872325
2024-10-20,5.368341216529314,5.368341216529314,5.368341216529314,5.368341216529314,77221287.0825923
2024-10-21,5.5047985742268395,5.5047985742268395,5.5047985742268395,5.5047985742268395,92659455.11853923
2024-10-22,5.239306215783034,5.239306215783034,5.239306215783034,5.239306215783034,112328962.21070343
2024-10-23,5.196772390652468,5.196772390652468,5.196772390652468,5.196772390652468,97724930.79385652
2024-10-24,5.098416381012411,5.098416381012411,5.098416381012411,5.098416381012411,103202215.95510215
2024-10-25,5.208178040143082,5.208178040143082,5.208178040143082,5.208178040143082,96273814.48116843
2024-10-26,4.586211096744214,4.586211096744214,4.586211096744214,4.586211096744214,127722495.27164103
2024-10-27,4.789386367230178,4.789386367230178,4.789386367230178,4.789386367230178,107005351.93057631
2024-10-28,4.865395923423398,4.865395923423398,4.865395923423398,4.865395923423398,62363261.07050612
2024-10-29,4.915927074295085,4.915927074295085,4.915927074295085,4.915927074295085,101065560.99026662
2024-10-30,5.155074420490999,5.155074420490999,5.155074420490999,5.155074420490999,137723493.92095575
2024-10-31,4.982858995670421,4.982858995670421,4.982858995670421,4.982858995670421,99656022.1653701
2024-11-01,4.7790669931327745,4.7790669931327745,4.7790669931327745,4.7790669931327745,104959528.20687167
2024-11-02,4.698960924378521,4.698960924378521,4.698960924378521,4.698960924378521,101840926.34089547
2024-11-03,4.585279191177652,4.585279191177652,4.585279191177652,4.585279191177652,66495783.194568075
2024-11-04,4.455553092436105,4.455553092436105,4.455553092436105,4.455553092436105,111552200.77232362
2024-11-05,4.212827970102132,4.212827970102132,4.212827970102132,4.212827970102132,116300946.4069007
2024-11-06,4.412963456837669,4.412963456837669,4.412963456837669,4.412963456837669,107860593.07744065
2024-11-07,5.060466630413823,5.060466630413823,5.060466630413823,5.060466630413823,269860628.4709873
2024-11-08,5.0231877556913656,5.0231877556913656,5.0231877556913656,5.0231877556913656,162844339.5078022
2024-11-09,4.969402170797248,4.969402170797248,4.969402170797248,4.969402170797248,143891867.77603313
2024-11-10,5.3196473317666335,5.3196473317666335,5.3196473317666335,5.3196473317666335,184712906.81851074
2024-11-11,5.63824317977711,5.63824317977711,5.63824317977711,5.63824317977711,394812386.1091242
2024-11-12,6.9574322309705305,6.9574322309705305,6.9574322309705305,6.9574322309705305,605541612.8786786
2024-11-13,7.2851527007707375,7.2851527007707375,7.2851527007707375,7.2851527007707375,805917415.6264635
2024-11-14,7.021550027751634,7.021550027751634,7.021550027751634,7.021550027751634,563626940.180871
2024-11-15,6.558567072424743,6.558567072424743,6.558567072424743,6.558567072424743,357203234.45787376
2024-11-16,6.941071615528723,6.941071615528723,6.941071615528723,6.941071615528723,299712587.75996333
2024-11-17,7.010309099796017,7.010309099796017,7.010309099796017,7.010309099796017,276926228.96896863
2024-11-18,7.143837444538124,7.143837444538124,7.143837444538124,7.143837444538124,310867658.73172456
2024-11-19,7.689770079767925,7.689770079767925,7.689770079767925,7.689770079767925,540053096.2063448
2024-11-20,7.888093795280098,7.888093795280098,7.888093795280098,7.888093795280098,465869596.1277997
2024-11-21,7.432809009643716,7.432809009643716,7.432809009643716,7.432809009643716,450740241.57301396
2024-11-22,7.382268662776959,7.382268662776959,7.382268662776959,7.382268662776959,464551095.4064788
2024-11-23,7.553913620142988,7.553913620142988,7.553913620142988,7.553913620142988,341448826.8976547
2024-11-24,7.663711127162758,7.663711127162758,7.663711127162758,7.663711127162758,485796832.4218876
2024-11-25,8.047420929675258,8.047420929675258,8.047420929675258,8.047420929675258,488327992.72926337
2024-11-26,7.498029837189403,7.498029837189403,7.498029837189403,7.498029837189403,444437887.77068895
2024-11-27,7.424622225393052,7.424622225393052,7.424622225393052,7.424622225393052,331724407.32411355
2024-11-28,7.932433663689946,7.932433663689946,7.932433663689946,7.932433663689946,277367470.7460149
2024-11-29,8.583433788534574,8.583433788534574,8.583433788534574,8.583433788534574,548417804.9479653
2024-11-30,8.769280663306018,8.769280663306018,8.769280663306018,8.769280663306018,389777634.03568655
2024-12-01,8.87628490201515,8.87628490201515,8.87628490201515,8.87628490201515,333697012.8191034
2024-12-02,8.727857562158118,8.727857562158118,8.727857562158118,8.727857562158118,218766931.51120266
2024-12-03,8.679451487001247,8.679451487001247,8.679451487001247,8.679451487001247,462868237.87661844
2024-12-04,8.974892764766139,8.974892764766139,8.974892764766139,8.974892764766139,550557717.2926115
2024-12-05,8.656861414552205,8.656861414552205,8.656861414552205,8.656861414552205,462834378.14022934
2024-12-06,10.082375995106254,10.082375995106254,10.082375995106254,10.082375995106254,2431882518.4886975
2024-12-07,10.486416129849829,10.486416129849829,10.486416129849829,10.486416129849829,899520363.3081844
2024-12-08,10.29633390302727,10.29633390302727,10.29633390302727,10.29633390302727,256354289.31756848
2024-12-09,10.316609872790144,10.316609872790144,10.316609872790144,10.316609872790144,219769572.4488322
2024-12-10,8.935093561893776,8.935093561893776,8.935093561893776,8.935093561893776,619007669.6697439
2024-12-11,8.74252053149092,8.74252053149092,8.74252053149092,8.74252053149092,559957557.5378366
2024-12-12,9.58497265233786,9.58497265233786,9.58497265233786,9.58497265233786,437714701.12813735
2024-12-13,9.477736739541237,9.477736739541237,9.477736739541237,9.477736739541237,335172734.3701053
2024-12-14,9.386318757445649,9.386318757445649,9.386318757445649,9.386318757445649,258226036.56733903
2024-12-15,9.071502879100358,9.071502879100358,9.071502879100358,9.071502879100358,183091396.463148
2024-12-16,9.350506100736826,9.350506100736826,9.350506100736826,9.350506100736826,179202956.65359467
2024-12-17,8.915021456999186,8.915021456999186,8.915021456999186,8.915021456999186,326593882.7553192
2024-12-18,8.510931889453275,8.510931889453275,8.510931889453275,8.510931889453275,220849950.28179744
2024-12-19,7.7829565168871016,7.7829565168871016,7.7829565168871016,7.7829565168871016,300764237.45354
2024-12-20,7.285588631195404,7.285588631195404,7.285588631195404,7.285588631195404,374915751.7203748
2024-12-21,7.382543909167562,7.382543909167562,7.382543909167562,7.382543909167562,450867544.4775314
2024-12-22,7.102696732477295,7.102696732477295,7.102696732477295,7.102696732477295,247488314.47287682
2024-12-23,7.015519055726897,7.015519055726897,7.015519055726897,7.015519055726897,156318013.4291992
2024-12-24,7.629640514762825,7.629640514762825,7.629640514762825,7.629640514762825,196201858.05872563
2024-12-25,7.831773352647744,7.831773352647744,7.831773352647744,7.831773352647744,187519132.45615938
2024-12-26,7.550277098769424,7.550277098769424,7.550277098769424,7.550277098769424,121214191.54774535
2024-12-27,7.103444268652618,7.103444268652618,7.103444268652618,7.103444268652618,113502209.32925169
2024-12-28,6.982067390122741,6.982067390122741,6.982067390122741,6.982067390122741,129360568.4053788
2024-12-29,7.142312321242935,7.142312321242935,7.142312321242935,7.142312321242935,89116619.92163378
2024-12-30,6.844293499150135,6.844293499150135,6.844293499150135,6.844293499150135,76319436.73517369
2024-12-31,6.824889474852637,6.824889474852637,6.824889474852637,6.824889474852637,138269094.07475135
2025-01-01,6.788623743817228,6.788623743817228,6.788623743817228,6.788623743817228,120888583.88548337
2025-01-02,7.163308148296807,7.163308148296807,7.163308148296807,7.163308148296807,97753359.53234561
2025-01-03,7.637694579652766,7.637694579652766,7.637694579652766,7.637694579652766,180937014.0730367
2025-01-04,8.046679749994599,8.046679749994599,8.046679749994599,8.046679749994599,160197497.66713494
2025-01-05,8.067726854182009,8.067726854182009,8.067726854182009,8.067726854182009,135735100.86922967
2025-01-06,8.296772950307211,8.296772950307211,8.296772950307211,8.296772950307211,118494308.11403212
2025-01-07,8.88265272213347,8.88265272213347,8.88265272213347,8.88265272213347,326026002.8831766
2025-01-08,8.13933719934899,8.13933719934899,8.13933719934899,8.13933719934899,260758887.3804537
2025-01-09,7.572923664769455,7.572923664769455,7.572923664769455,7.572923664769455,280610121.30271995
2025-01-10,7.035438732423499,7.035438732423499,7.035438732423499,7.035438732423499,210054408.45322797
2025-01-11,7.295470418312313,7.295470418312313,7.295470418312313,7.295470418312313,231489478.7255388
2025-01-12,7.3568935236697595,7.3568935236697595,7.3568935236697595,7.3568935236697595,105869213.72953181
2025-01-13,7.107492090731383,7.107492090731383,7.107492090731383,7.107492090731383,71888110.81420352
2025-01-14,6.964801030554695,6.964801030554695,6.964801030554695,6.964801030554695,201844952.23358178
2025-01-15,7.023058298380139,7.023058298380139,7.023058298380139,7.023058298380139,136605334.08772248
2025-01-16,7.658090200765197,7.658090200765197,7.658090200765197,7.658090200765197,200260454.84910148
2025-01-17,7.496347343403038,7.496347343403038,7.496347343403038,7.496347343403038,175745164.72040296
2025-01-18,7.976380046891046,7.976380046891046,7.976380046891046,7.976380046891046,172206143.80371675
2025-01-19,7.498797123261505,7.498797123261505,7.498797123261505,7.498797123261505,216518827.47524905
2025-01-20,6.6977866367048,6.6977866367048,6.6977866367048,6.6977866367048,277331883.0841218
2025-01-21,6.711171649765518,6.711171649765518,6.711171649765518,6.711171649765518,356666967.75587714
2025-01-22,7.2488025999784815,7.2488025999784815,7.2488025999784815,7.2488025999784815,236112064.57514393
2025-01-23,7.024848630693916,7.024848630693916,7.024848630693916,7.024848630693916,156018289.2594532
2025-01-24,7.058949840556914,7.058949840556914,7.058949840556914,7.058949840556914,181272935.64138344
2025-01-25,6.872948879464231,6.872948879464231,6.872948879464231,6.872948879464231,132935161.90895796
2025-01-26,6.97830652851056,6.97830652851056,6.97830652851056,6.97830652851056,85631944.01974359
2025-01-27,6.739793860775876,6.739793860775876,6.739793860775876,6.739793860775876,99084588.61604396
2025-01-28,6.200907305329305,6.200907305329305,6.200907305329305,6.200907305329305,292824314.7161278
2025-01-29,5.5334518293772925,5.5334518293772925,5.5334518293772925,5.5334518293772925,169249508.92557886
2025-01-30,5.481263857418937,5.481263857418937,5.481263857418937,5.481263857418937,218949014.02736923
2025-01-31,5.877833705454742,5.877833705454742,5.877833705454742,5.877833705454742,153622013.49463224
2025-02-01,5.8456280201253525,5.8456280201253525,5.8456280201253525,5.8456280201253525,125817190.59622705
2025-02-02,5.397423590022795,5.397423590022795,5.397423590022795,5.397423590022795,121485082.29617216
2025-02-03,4.674684287900118,4.674684287900118,4.674684287900118,4.674684287900118,259789662.17843476
2025-02-04,5.033770581078589,5.033770581078589,5.033770581078589,5.033770581078589,495252427.8513895
2025-02-05,4.639619619725073,4.639619619725073,4.639619619725073,4.639619619725073,208207270.6721064
2025-02-06,4.454495959734969,4.454495959734969,4.454495959734969,4.454495959734969,111133857.86754487
2025-02-07,4.183882070489131,4.183882070489131,4.183882070489131,4.183882070489131,131076929.67596233
2025-02-08,4.1294104895953625,4.1294104895953625,4.1294104895953625,4.1294104895953625,133603181.86437272
2025-02-09,4.268778751518846,4.268778751518846,4.268778751518846,4.268778751518846,82055844.06218772
2025-02-10,4.248183283679564,4.248183283679564,4.248183283679564,4.248183283679564,95843963.90897305
2025-02-11,4.4473551230941055,4.4473551230941055,4.4473551230941055,4.4473551230941055,94199686.9860409
2025-02-12,4.456241318489497,4.456241318489497,4.456241318489497,4.456241318489497,110659140.78545423
2025-02-13,4.632402163486183,4.632402163486183,4.632402163486183,4.632402163486183,133890597.23640649
2025-02-14,4.511389489093488,4.511389489093488,4.511389489093488,4.511389489093488,124504596.41418628
2025-02-15,4.7235336539160135,4.7235336539160135,4.7235336539160135,4.7235336539160135,110668951.08312586
2025-02-16,4.574570518391872,4.574570518391872,4.574570518391872,4.574570518391872,70348424.65445518
2025-02-17,4.4640873064415025,4.4640873064415025,4.4640873064415025,4.4640873064415025,66915497.25410811
2025-02-18,4.377700788639098,4.377700788639098,4.377700788639098,4.377700788639098,94958146.91144626
2025-02-19,4.169959573738454,4.169959573738454,4.169959573738454,4.169959573738454,99382047.02353482
2025-02-20,4.245266505300883,4.245266505300883,4.245266505300883,4.245266505300883,66832675.846585
2025-02-21,4.4486750711335885,4.4486750711335885,4.4486750711335885,4.4486750711335885,76348111.17986573
2025-02-22,4.168476305285381,4.168476305285381,4.168476305285381,4.168476305285381,263927757.41602778
2025-02-23,4.2704917187039815,4.2704917187039815,4.2704917187039815,4.2704917187039815,150553063.4800954
2025-02-24,4.167835864228618,4.167835864228618,4.167835864228618,4.167835864228618,117592599.10167176
2025-02-25,3.6165758939407806,3.6165758939407806,3.6165758939407806,3.6165758939407806,265939238.56807682
2025-02-26,3.664165103070002,3.664165103070002,3.664165103070002,3.664165103070002,375380153.373274
2025-02-27,3.7504523187232865,3.7504523187232865,3.7504523187232865,3.7504523187232865,265862086.97017357
2025-02-28,3.735535639272739,3.735535639272739,3.735535639272739,3.735535639272739,172990674.66492975
2025-03-01,3.822310113639141,3.822310113639141,3.822310113639141,3.822310113639141,286538198.4465189
2025-03-02,3.802769106938463,3.802769106938463,3.802769106938463,3.802769106938463,129973355.93797259
2025-03-03,4.4167885289525985,4.4167885289525985,4.4167885289525985,4.4167885289525985,337524707.5184219
2025-03-04,3.72672283301512,3.72672283301512,3.72672283301512,3.72672283301512,320831176.8808461
2025-03-05,3.537664894322017,3.537664894322017,3.537664894322017,3.537664894322017,351055090.4161747
2025-03-06,3.7380159465422653,3.7380159465422653,3.7380159465422653,3.7380159465422653,183412034.67229423
2025-03-07,3.825077133739054,3.825077133739054,3.825077133739054,3.825077133739054,283938089.98715836
2025-03-08,3.5898718953222297,3.5898718953222297,3.5898718953222297,3.5898718953222297,279204161.1155288
2025-03-09,3.490066033460729,3.490066033460729,3.490066033460729,3.490066033460729,114338113.61770873
2025-03-10,3.0358339467183573,3.0358339467183573,3.0358339467183573,3.0358339467183573,169849244.71006042
2025-03-11,2.7489601048197154,2.7489601048197154,2.7489601048197154,2.7489601048197154,250022919.41966903
2025-03-12,2.958591261889317,2.958591261889317,2.958591261889317,2.958591261889317,242175371.9086181
2025-03-13,3.0840365302957595,3.0840365302957595,3.0840365302957595,3.0840365302957595,225595841.015738
2025-03-14,2.9576369532626154,2.9576369532626154,2.9576369532626154,2.9576369532626154,152059972.09194678
2025-03-15,3.1585695023161953,3.1585695023161953,3.1585695023161953,3.1585695023161953,135762301.26940155
2025-03-16,3.2627137055575726,3.2627137055575726,3.2627137055575726,3.2627137055575726,100581562.82022989
2025-03-17,3.1144684447589444,3.1144684447589444,3.1144684447589444,3.1144684447589444,109372685.03905919
2025-03-18,3.2255494601658357,3.2255494601658357,3.2255494601658357,3.2255494601658357,124799162.82334897
2025-03-19,3.244836236717552,3.244836236717552,3.244836236717552,3.244836236717552,118436276.57754385
2025-03-20,3.4263120897808923,3.4263120897808923,3.4263120897808923,3.4263120897808923,199919039.32334712
2025-03-21,3.3260481383620086,3.3260481383620086,3.3260481383620086,3.3260481383620086,129014853.65246204
2025-03-22,3.2058639150388575,3.2058639150388575,3.2058639150388575,3.2058639150388575,111382841.82202488
2025-03-23,3.3124513078284097,3.3124513078284097,3.3124513078284097,3.3124513078284097,90220612.64129673
2025-03-24,3.453261150663007,3.453261150663007,3.453261150663007,3.453261150663007,102165624.18473333
2025-03-25,3.782782501356911,3.782782501356911,3.782782501356911,3.782782501356911,316923067.8773287
2025-03-26,4.045818953217829,4.045818953217829,4.045818953217829,4.045818953217829,244836228.660008
2025-03-27,3.9236240474337407,3.9236240474337407,3.9236240474337407,3.9236240474337407,236007017.45752707
2025-03-28,3.9225179442724203,3.9225179442724203,3.9225179442724203,3.9225179442724203,161153810.45314407
2025-03-29,3.7358148127911788,3.7358148127911788,3.7358148127911788,3.7358148127911788,211438062.55743358
2025-03-30,3.4979375493255698,3.4979375493255698,3.4979375493255698,3.4979375493255698,164200714.1870671
2025-03-31,3.4085389337636913,3.4085389337636913,3.4085389337636913,3.4085389337636913,145883966.66417935
2025-04-01,3.40534222940895,3.40534222940895,3.40534222940895,3.40534222940895,202834964.61832756
2025-04-02,3.698402382052663,3.698402382052663,3.698402382052663,3.698402382052663,225211540.42864
2025-04-03,3.313890267895271,3.313890267895271,3.313890267895271,3.313890267895271,337993955.38798255
2025-04-04,3.2967061299867826,3.2967061299867826,3.2967061299867826,3.2967061299867826,228237795.32848105
2025-04-05,3.227153601086435,3.227153601086435,3.227153601086435,3.227153601086435,221331394.36117846
2025-04-06,3.1743792202733343,3.1743792202733343,3.1743792202733343,3.1743792202733343,88008494.66270207
2025-04-07,2.773514978008876,2.773514978008876,2.773514978008876,2.773514978008876,191790374.89385208
2025-04-08,2.9606014403266028,2.9606014403266028,2.9606014403266028,2.9606014403266028,407609617.42804
2025-04-09,2.817843064459926,2.817843064459926,2.817843064459926,2.817843064459926,250129191.92089644
2025-04-10,3.3829083107347144,3.3829083107347144,3.3829083107347144,3.3829083107347144,422899595.28713185
2025-04-11,3.462541500668157,3.462541500668157,3.462541500668157,3.462541500668157,274111276.2812398
2025-04-12,3.7220448680030938,3.7220448680030938,3.7220448680030938,3.7220448680030938,337478967.51419586
2025-04-13,3.9565379151673548,3.9565379151673548,3.9565379151673548,3.9565379151673548,234780798.06672132
2025-04-14,3.758942669746681,3.758942669746681,3.758942669746681,3.758942669746681,223211041.29115465
2025-04-15,3.9347815284613588,3.9347815284613588,3.9347815284613588,3.9347815284613588,326364266.982848
2025-04-16,3.728518023928356,3.728518023928356,3.728518023928356,3.728518023928356,259751011.1747972
